ticker	label	date	open	high	low	close	volume	currency
FR0000133308	ORANGE (ex: FRANCE TELECOM)	11/12/2015	15,105	15,240	14,915	14,915	10514704	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	14/12/2015	14,955	15,210	14,745	14,745	9061464	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	15/12/2015	14,885	15,360	14,850	15,300	8724054	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	16/12/2015	15,400	15,600	15,250	15,290	6930614	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	17/12/2015	15,725	15,865	15,585	15,650	7986113	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	18/12/2015	15,450	15,575	15,340	15,385	15762668	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	21/12/2015	15,365	15,510	15,060	15,060	6236162	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	22/12/2015	15,250	15,275	14,940	15,110	5381453	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	23/12/2015	15,315	15,480	15,265	15,450	4219327	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	24/12/2015	15,450	15,450	15,270	15,355	801540	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	28/12/2015	15,415	15,450	15,320	15,320	2433111	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	29/12/2015	15,450	15,640	15,430	15,640	3058952	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	30/12/2015	15,585	15,675	15,470	15,580	3121698	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	31/12/2015	15,470	15,525	15,400	15,485	1874171	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	04/01/2016	15,180	15,355	14,965	15,200	10727574	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	05/01/2016	15,395	15,490	15,240	15,310	9113904	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	06/01/2016	15,370	15,605	15,190	15,540	10220638	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	07/01/2016	15,100	15,565	14,980	15,495	12091556	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	08/01/2016	15,505	15,620	15,285	15,300	9053437	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	11/01/2016	15,300	15,440	15,150	15,190	6274984	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	12/01/2016	15,285	16,000	15,200	15,820	11756553	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	13/01/2016	16,060	16,095	15,710	15,755	7331596	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	14/01/2016	15,525	15,590	15,280	15,485	11216803	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	15/01/2016	15,475	15,600	15,050	15,365	13214700	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	18/01/2016	15,265	15,495	15,055	15,120	6672726	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	19/01/2016	15,355	15,405	15,230	15,405	5799453	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	20/01/2016	15,060	15,105	14,655	14,810	11617201	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	21/01/2016	15,050	15,240	14,885	15,160	11503123	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	22/01/2016	15,360	15,870	15,285	15,835	10188822	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	25/01/2016	15,925	16,000	15,685	15,800	8258631	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	26/01/2016	15,525	15,870	15,490	15,860	8228776	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	27/01/2016	16,040	16,325	16,020	16,300	12296699	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	28/01/2016	16,300	16,325	15,815	15,905	9714262	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	29/01/2016	16,120	16,330	15,995	16,330	8394767	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	01/02/2016	16,370	16,400	16,180	16,345	5668498	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	02/02/2016	16,345	16,670	16,165	16,275	8280564	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	03/02/2016	16,170	16,205	15,820	16,015	10338696	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	04/02/2016	16,210	16,235	15,635	15,675	14276436	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	05/02/2016	15,625	15,710	15,115	15,205	14638253	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	08/02/2016	15,310	15,365	14,680	14,810	12794562	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	09/02/2016	14,780	14,990	14,490	14,750	11934127	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	10/02/2016	14,955	15,220	14,645	14,965	8727596	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	11/02/2016	14,790	14,880	14,470	14,640	11940778	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	12/02/2016	14,710	14,910	14,615	14,895	9136060	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	15/02/2016	15,445	15,545	15,250	15,360	10320307	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	16/02/2016	15,660	15,665	15,275	15,380	8415856	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	17/02/2016	15,455	15,780	15,400	15,710	8004509	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	18/02/2016	15,860	16,065	15,760	15,990	7947724	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	19/02/2016	15,995	16,040	15,800	15,940	6473993	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	22/02/2016	16,060	16,330	16,050	16,330	6118987	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	23/02/2016	16,205	16,295	15,985	15,985	6331970	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	24/02/2016	15,920	16,010	15,450	15,555	7981447	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	25/02/2016	15,755	16,045	15,655	15,910	7823748	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	26/02/2016	16,100	16,135	15,760	15,810	7957381	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	29/02/2016	15,720	16,030	15,630	16,015	7045275	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	01/03/2016	16,035	16,245	15,945	16,160	7660845	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	02/03/2016	16,180	16,245	15,955	16,035	6913864	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	03/03/2016	16,025	16,030	15,755	15,950	6182743	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	04/03/2016	16,080	16,190	15,835	15,900	5798038	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	07/03/2016	15,835	15,840	15,605	15,765	5676070	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	08/03/2016	15,600	15,800	15,375	15,720	8848783	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	09/03/2016	15,755	16,080	15,720	15,955	6853601	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	10/03/2016	16,025	16,610	15,785	15,740	11960644	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	11/03/2016	16,070	16,525	16,045	16,445	8872282	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	14/03/2016	16,490	16,630	16,330	16,445	6497535	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	15/03/2016	16,290	16,475	16,270	16,300	7072199	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	16/03/2016	16,380	16,435	16,235	16,295	7774739	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	17/03/2016	16,425	16,450	15,785	15,825	13186327	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	18/03/2016	15,750	15,880	15,520	15,530	20698749	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	21/03/2016	15,450	15,640	15,330	15,510	6403181	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	22/03/2016	15,425	15,615	15,225	15,615	7070953	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	23/03/2016	15,655	15,845	15,640	15,705	5938470	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	24/03/2016	15,600	15,630	15,380	15,415	5678180	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	29/03/2016	15,465	15,635	15,360	15,595	5930299	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	30/03/2016	15,615	15,675	15,460	15,590	7357584	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	31/03/2016	15,400	15,465	15,245	15,395	8671021	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	01/04/2016	15,185	15,440	15,130	15,395	9524975	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	04/04/2016	14,700	14,785	14,320	14,445	21140553	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	05/04/2016	14,335	14,385	14,055	14,105	11114528	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	06/04/2016	14,115	14,340	14,045	14,190	7624152	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	07/04/2016	14,290	14,380	14,110	14,190	6839199	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	08/04/2016	14,205	14,280	14,085	14,230	7705498	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	11/04/2016	14,480	14,480	14,205	14,395	7969827	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	12/04/2016	14,415	14,880	14,340	14,800	10446349	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	13/04/2016	14,960	15,080	14,860	15,050	8888261	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	14/04/2016	15,070	15,150	14,950	15,090	7905919	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	15/04/2016	15,080	15,300	15,070	15,140	7142862	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	18/04/2016	14,905	15,105	14,885	15,060	5656693	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	19/04/2016	15,060	15,330	15,060	15,230	5647435	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	20/04/2016	15,150	15,220	15,095	15,175	5605227	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	21/04/2016	15,205	15,210	14,855	14,980	6224304	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	22/04/2016	15,040	15,180	14,845	14,945	5807627	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	25/04/2016	14,835	14,925	14,750	14,785	4945108	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	26/04/2016	14,950	15,210	14,855	14,980	7925718	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	27/04/2016	15,000	15,085	14,865	14,960	5366001	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	28/04/2016	14,920	14,995	14,675	14,850	5594347	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	29/04/2016	14,650	14,730	14,470	14,480	7573394	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	02/05/2016	14,580	14,855	14,460	14,795	4710295	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	03/05/2016	14,715	14,960	14,635	14,820	6927305	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	04/05/2016	14,770	14,875	14,255	14,275	9057832	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	05/05/2016	14,300	14,450	14,265	14,355	3669993	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	06/05/2016	14,275	14,320	14,025	14,210	6342789	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	09/05/2016	14,310	14,705	14,270	14,555	5819795	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	10/05/2016	14,690	14,775	14,510	14,625	4102249	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	11/05/2016	14,615	14,740	14,435	14,700	5838176	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	12/05/2016	14,645	14,975	14,500	14,860	7823640	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	13/05/2016	14,825	15,125	14,735	15,095	5966072	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	16/05/2016	14,965	15,045	14,900	15,030	2623332	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	17/05/2016	15,045	15,220	15,015	15,060	6266975	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	18/05/2016	15,000	15,205	14,980	15,150	4848623	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	19/05/2016	15,055	15,095	14,920	14,950	4117465	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	20/05/2016	15,040	15,220	15,020	15,205	7274638	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	23/05/2016	15,170	15,185	14,935	15,030	4607230	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	24/05/2016	14,975	15,225	14,890	15,210	6862924	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	25/05/2016	15,335	15,400	15,250	15,340	6910948	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	26/05/2016	15,305	15,590	15,305	15,590	4828557	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	27/05/2016	15,500	15,500	15,350	15,465	5487679	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	30/05/2016	15,480	15,625	15,425	15,580	2333422	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	31/05/2016	15,645	15,660	15,565	15,615	6076135	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	01/06/2016	15,555	15,640	15,450	15,500	4666314	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	02/06/2016	15,495	15,590	15,460	15,500	3434526	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	03/06/2016	15,525	15,635	15,315	15,370	4124171	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	06/06/2016	15,365	15,465	15,265	15,370	2858452	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	07/06/2016	15,460	15,530	15,360	15,500	4301437	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	08/06/2016	15,460	15,595	15,380	15,520	5627321	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	09/06/2016	15,460	15,470	15,195	15,215	6570367	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	10/06/2016	15,200	15,200	14,740	14,740	7162118	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	13/06/2016	14,570	14,705	14,475	14,600	7069770	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	14/06/2016	14,455	14,535	14,175	14,175	8695586	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	15/06/2016	14,350	14,360	14,160	14,160	7028475	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	16/06/2016	14,050	14,460	13,990	14,390	8604233	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	17/06/2016	14,475	14,505	14,100	14,290	13219103	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	20/06/2016	14,675	14,750	14,590	14,670	7438729	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	21/06/2016	14,260	14,550	14,215	14,435	7834864	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	22/06/2016	14,520	14,525	14,240	14,240	6946988	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	23/06/2016	14,360	14,870	14,330	14,775	6377026	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	24/06/2016	13,100	14,040	12,375	13,665	26201254	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	27/06/2016	13,500	13,920	13,420	13,585	11810600	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	28/06/2016	13,910	14,120	13,780	14,075	7696184	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	29/06/2016	14,295	14,665	14,265	14,620	7768002	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	30/06/2016	14,495	14,805	14,385	14,655	8267257	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	01/07/2016	14,755	14,785	14,575	14,585	5469703	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	04/07/2016	14,645	14,755	14,335	14,405	5901376	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	05/07/2016	14,285	14,375	14,110	14,135	7181174	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	06/07/2016	14,010	14,045	13,685	13,705	9761751	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	07/07/2016	13,800	14,045	13,800	13,895	5277556	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	08/07/2016	14,050	14,205	14,010	14,155	6303695	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	11/07/2016	14,215	14,330	14,095	14,235	4265327	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	12/07/2016	14,250	14,550	14,170	14,535	6048915	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	13/07/2016	14,455	14,565	14,325	14,395	4617147	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	14/07/2016	14,575	14,630	14,390	14,590	4620997	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	15/07/2016	14,570	14,655	14,500	14,635	4391079	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	18/07/2016	14,605	14,740	14,445	14,450	4326883	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	19/07/2016	14,395	14,470	14,240	14,265	4484357	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	20/07/2016	14,310	14,405	14,160	14,255	5488182	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	21/07/2016	14,250	14,255	13,880	14,175	8119800	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	22/07/2016	14,215	14,560	14,195	14,465	7533337	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	25/07/2016	14,440	14,530	14,280	14,355	6221847	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	26/07/2016	14,400	14,400	13,665	13,820	15701768	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	27/07/2016	13,905	13,930	13,720	13,825	9192220	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	28/07/2016	13,865	13,870	13,645	13,685	7598475	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	29/07/2016	13,795	13,800	13,600	13,690	6837286	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	01/08/2016	13,865	13,870	13,565	13,755	5098384	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	02/08/2016	13,725	13,735	13,480	13,505	5133865	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	03/08/2016	13,530	13,635	13,410	13,590	4569788	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	04/08/2016	13,685	13,705	13,530	13,655	4136928	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	05/08/2016	13,705	13,905	13,705	13,840	6546565	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	08/08/2016	13,845	13,880	13,690	13,750	5166621	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	09/08/2016	13,750	13,925	13,730	13,925	7628455	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	10/08/2016	13,885	13,995	13,825	13,825	3640537	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	11/08/2016	13,890	14,135	13,770	14,125	4334419	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	12/08/2016	14,140	14,150	14,005	14,125	3327038	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	15/08/2016	14,125	14,155	13,970	13,970	2703256	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	16/08/2016	13,965	13,965	13,755	13,785	4156128	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	17/08/2016	13,825	13,835	13,575	13,610	4019043	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	18/08/2016	13,735	13,775	13,575	13,680	2920781	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	19/08/2016	13,630	13,715	13,420	13,505	4037794	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	22/08/2016	13,525	13,805	13,510	13,625	3323183	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	23/08/2016	13,680	13,755	13,560	13,675	3853391	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	24/08/2016	13,605	13,710	13,515	13,530	5401273	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	25/08/2016	13,545	13,670	13,450	13,600	4245859	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	26/08/2016	13,615	13,710	13,570	13,660	3393681	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	29/08/2016	13,600	13,600	13,475	13,525	3105584	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	30/08/2016	13,615	13,765	13,525	13,525	5995382	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	31/08/2016	13,550	14,020	13,525	13,690	8423049	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	01/09/2016	13,485	13,600	13,350	13,415	11736245	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	02/09/2016	13,455	13,715	13,435	13,700	6459145	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	05/09/2016	13,730	13,795	13,620	13,660	4478500	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	06/09/2016	13,645	13,690	13,585	13,595	3756689	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	07/09/2016	13,645	13,670	13,510	13,605	4310836	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	08/09/2016	13,635	13,750	13,555	13,720	5553856	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	09/09/2016	13,710	13,725	13,555	13,620	4307348	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	12/09/2016	13,365	13,465	13,280	13,390	7159421	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	13/09/2016	13,465	13,540	13,160	13,175	8707879	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	14/09/2016	13,275	13,290	13,045	13,100	7132212	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	15/09/2016	13,085	13,190	13,035	13,100	9286419	EUR
FR0000133308	ORANGE (ex: FRANCE TELECOM)	16/09/2016	13,070	13,545	13,040	13,365	18024335	EUR
FR0000130577	PUBLICIS GROUPE	17/09/2015	62,010	62,490	61,800	61,800	536272	EUR
FR0000130577	PUBLICIS GROUPE	18/09/2015	61,500	61,530	60,010	60,390	1434160	EUR
FR0000130577	PUBLICIS GROUPE	21/09/2015	60,440	61,580	60,370	61,350	649912	EUR
FR0000130577	PUBLICIS GROUPE	22/09/2015	61,280	61,320	59,340	59,430	648439	EUR
FR0000130577	PUBLICIS GROUPE	23/09/2015	59,520	60,950	59,180	59,990	1105067	EUR
FR0000130577	PUBLICIS GROUPE	24/09/2015	60,270	60,320	58,090	58,500	758639	EUR
FR0000130577	PUBLICIS GROUPE	25/09/2015	59,390	61,080	59,160	60,260	954060	EUR
FR0000130577	PUBLICIS GROUPE	28/09/2015	60,140	60,410	59,180	59,240	537721	EUR
FR0000130577	PUBLICIS GROUPE	29/09/2015	58,500	59,620	58,200	59,130	595662	EUR
FR0000130577	PUBLICIS GROUPE	30/09/2015	60,110	60,980	59,780	60,980	980921	EUR
FR0000130577	PUBLICIS GROUPE	01/10/2015	61,420	62,000	60,310	60,440	957695	EUR
FR0000130577	PUBLICIS GROUPE	02/10/2015	61,020	61,690	60,020	60,930	862308	EUR
FR0000130577	PUBLICIS GROUPE	05/10/2015	61,940	62,570	61,790	62,380	766674	EUR
FR0000130577	PUBLICIS GROUPE	06/10/2015	62,430	63,510	62,210	62,750	612885	EUR
FR0000130577	PUBLICIS GROUPE	07/10/2015	62,900	63,400	62,530	62,790	740606	EUR
FR0000130577	PUBLICIS GROUPE	08/10/2015	62,700	64,350	62,690	64,250	908910	EUR
FR0000130577	PUBLICIS GROUPE	09/10/2015	64,770	65,240	63,840	64,900	1027589	EUR
FR0000130577	PUBLICIS GROUPE	12/10/2015	64,950	65,000	63,390	63,760	849726	EUR
FR0000130577	PUBLICIS GROUPE	13/10/2015	63,760	63,880	62,560	63,480	504173	EUR
FR0000130577	PUBLICIS GROUPE	14/10/2015	63,290	63,500	62,250	62,260	831537	EUR
FR0000130577	PUBLICIS GROUPE	15/10/2015	62,690	62,880	62,230	62,710	850176	EUR
FR0000130577	PUBLICIS GROUPE	16/10/2015	62,970	63,400	62,340	63,180	873819	EUR
FR0000130577	PUBLICIS GROUPE	19/10/2015	63,050	63,820	62,890	63,750	422480	EUR
FR0000130577	PUBLICIS GROUPE	20/10/2015	63,930	65,110	63,400	64,530	916622	EUR
FR0000130577	PUBLICIS GROUPE	21/10/2015	64,450	64,530	62,340	62,440	1632848	EUR
FR0000130577	PUBLICIS GROUPE	22/10/2015	57,500	58,600	55,600	58,050	5160184	EUR
FR0000130577	PUBLICIS GROUPE	23/10/2015	58,050	60,110	57,760	59,910	2212464	EUR
FR0000130577	PUBLICIS GROUPE	26/10/2015	59,770	60,160	59,350	60,000	1091244	EUR
FR0000130577	PUBLICIS GROUPE	27/10/2015	60,190	60,190	58,310	58,340	1295811	EUR
FR0000130577	PUBLICIS GROUPE	28/10/2015	58,140	58,630	57,930	58,120	1642363	EUR
FR0000130577	PUBLICIS GROUPE	29/10/2015	58,230	58,470	57,820	58,130	744688	EUR
FR0000130577	PUBLICIS GROUPE	30/10/2015	58,370	59,060	58,310	59,060	1070696	EUR
FR0000130577	PUBLICIS GROUPE	02/11/2015	58,770	59,600	58,600	59,430	1192656	EUR
FR0000130577	PUBLICIS GROUPE	03/11/2015	59,520	59,520	58,890	59,000	686592	EUR
FR0000130577	PUBLICIS GROUPE	04/11/2015	59,140	59,620	58,930	59,270	1141753	EUR
FR0000130577	PUBLICIS GROUPE	05/11/2015	59,460	59,480	58,780	58,970	1219418	EUR
FR0000130577	PUBLICIS GROUPE	06/11/2015	59,140	60,080	58,640	59,790	842606	EUR
FR0000130577	PUBLICIS GROUPE	09/11/2015	59,900	60,070	59,240	59,370	580005	EUR
FR0000130577	PUBLICIS GROUPE	10/11/2015	59,770	59,770	58,880	59,310	659765	EUR
FR0000130577	PUBLICIS GROUPE	11/11/2015	59,540	60,320	59,470	59,620	622075	EUR
FR0000130577	PUBLICIS GROUPE	12/11/2015	59,640	59,650	58,240	58,240	887016	EUR
FR0000130577	PUBLICIS GROUPE	13/11/2015	58,100	58,240	56,410	57,120	1113170	EUR
FR0000130577	PUBLICIS GROUPE	16/11/2015	56,660	57,120	56,320	56,840	504443	EUR
FR0000130577	PUBLICIS GROUPE	17/11/2015	57,520	58,690	57,450	58,500	834773	EUR
FR0000130577	PUBLICIS GROUPE	18/11/2015	58,350	58,490	57,540	57,950	572782	EUR
FR0000130577	PUBLICIS GROUPE	19/11/2015	58,220	59,210	58,140	58,630	566588	EUR
